"@timestamp","_id","_index","_score","_type",agent,"agent.keyword",bytes,clientip,"event.dataset",extension,"extension.keyword","geo.coordinates","geo.dest","geo.src","geo.srcdest",host,"host.keyword","hour_of_day",index,"index.keyword",ip,"machine.os","machine.os.keyword","machine.ram",memory,message,"message.keyword",phpmemory,referer,request,"request.keyword",response,"response.keyword",tags,"tags.keyword",timestamp,url,"url.keyword","utc_time"
"Jun 28, 2023 @ 04:14:42.858","rq94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","4,572","237.31.111.6","sample_web_logs",css,css,"{
  ""coordinates"": [
    -65.62460583,
    18.339675
  ],
  ""type"": ""Point""
}",US,US,"US:US","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",8,"kibana_sample_data_logs","kibana_sample_data_logs","237.31.111.6",osx,osx,"17,179,869,184","237.31.111.6 - - [2018-07-25T08:14:42.858Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 4572 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","237.31.111.6 - - [2018-07-25T08:14:42.858Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 4572 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://nytimes.com/success/richard-hieb","/styles/ad-blocker.css","/styles/ad-blocker.css",200,200,"warning, info","warning, info","Jun 28, 2023 @ 04:14:42.858","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","Jun 28, 2023 @ 04:14:42.858"
"Jun 28, 2023 @ 04:06:08.151","-694F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","6,205","167.238.144.43","sample_web_logs",css,css,"{
  ""coordinates"": [
    -99.32134,
    43.76612222
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",8,"kibana_sample_data_logs","kibana_sample_data_logs","167.238.144.43","win xp","win xp","7,516,192,768","167.238.144.43 - - [2018-07-25T08:06:08.151Z] ""GET /styles/main.css HTTP/1.1"" 200 6205 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","167.238.144.43 - - [2018-07-25T08:06:08.151Z] ""GET /styles/main.css HTTP/1.1"" 200 6205 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://www.elastic-elastic-elastic.com/success/michael-lopez-alegria","/styles/main.css","/styles/main.css",200,200,"success, info","success, info","Jun 28, 2023 @ 04:06:08.151","https://cdn.elastic-elastic-elastic.org/styles/main.css","https://cdn.elastic-elastic-elastic.org/styles/main.css","Jun 28, 2023 @ 04:06:08.151"
"Jun 28, 2023 @ 04:05:40.982","PK94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","7,001","71.93.48.205","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -81.462345,
    30.61170083
  ],
  ""type"": ""Point""
}",IR,US,"US:IR","artifacts.elastic.co","artifacts.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","71.93.48.205",ios,ios,"15,032,385,536","71.93.48.205 - - [2018-07-25T08:05:40.982Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 7001 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","71.93.48.205 - - [2018-07-25T08:05:40.982Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 7001 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://twitter.com/success/vladimir-n-dezhurov","/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz",200,200,"success, info","success, info","Jun 28, 2023 @ 04:05:40.982","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","Jun 28, 2023 @ 04:05:40.982"
"Jun 28, 2023 @ 04:01:09.041","mK94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","3,264","100.80.163.200","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -149.4900214,
    68.47906306
  ],
  ""type"": ""Point""
}",MM,US,"US:MM","artifacts.elastic.co","artifacts.elastic.co",8,"kibana_sample_data_logs","kibana_sample_data_logs","100.80.163.200","win xp","win xp","8,589,934,592","100.80.163.200 - - [2018-07-25T08:01:09.041Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 3264 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","100.80.163.200 - - [2018-07-25T08:01:09.041Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 3264 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://twitter.com/warning/nancy-j-currie","/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz",200,200,"success, info","success, info","Jun 28, 2023 @ 04:01:09.041","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","Jun 28, 2023 @ 04:01:09.041"
"Jun 28, 2023 @ 03:55:45.478","eq94F4kB_MXBIRPNESaa","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","3,361","97.242.45.199","sample_web_logs",css,css,"{
  ""coordinates"": [
    -74.12488694,
    40.18691806
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",7,"kibana_sample_data_logs","kibana_sample_data_logs","97.242.45.199","win xp","win xp","8,589,934,592","97.242.45.199 - - [2018-07-25T07:55:45.478Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 3361 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","97.242.45.199 - - [2018-07-25T07:55:45.478Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 3361 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://nytimes.com/success/jack-lousma","/styles/ad-blocker.css","/styles/ad-blocker.css",200,200,"warning, info","warning, info","Jun 28, 2023 @ 03:55:45.478","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","Jun 28, 2023 @ 03:55:45.478"
"Jun 28, 2023 @ 03:52:35.589","Tq94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","3,039","2.119.116.74","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -94.99893444,
    44.23107
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","www.elastic.co","www.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","2.119.116.74",ios,ios,"21,474,836,480","2.119.116.74 - - [2018-07-25T07:52:35.589Z] ""GET /apm HTTP/1.1"" 200 3039 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","2.119.116.74 - - [2018-07-25T07:52:35.589Z] ""GET /apm HTTP/1.1"" 200 3039 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://www.elastic-elastic-elastic.com/success/boris-volynov","/apm","/apm",200,200,"success, info","success, info","Jun 28, 2023 @ 03:52:35.589","https://www.elastic.co/downloads/apm","https://www.elastic.co/downloads/apm","Jun 28, 2023 @ 03:52:35.589"
"Jun 28, 2023 @ 03:50:29.585","KK94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","5,083","2.49.53.218","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -89.88233333,
    46.12197222
  ],
  ""type"": ""Point""
}",DE,US,"US:DE","www.elastic.co","www.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","2.49.53.218",osx,osx,"3,221,225,472","2.49.53.218 - - [2018-07-25T07:50:29.585Z] ""GET /enterprise HTTP/1.1"" 200 5083 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","2.49.53.218 - - [2018-07-25T07:50:29.585Z] ""GET /enterprise HTTP/1.1"" 200 5083 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://www.elastic-elastic-elastic.com/warning/alexander-viktorenko","/enterprise","/enterprise",200,200,"success, info","success, info","Jun 28, 2023 @ 03:50:29.585","https://www.elastic.co/downloads/enterprise","https://www.elastic.co/downloads/enterprise","Jun 28, 2023 @ 03:50:29.585"
"Jun 28, 2023 @ 03:48:27.153","3q94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","7,544","58.248.231.197","sample_web_logs",css,css,"{
  ""coordinates"": [
    -118.5651664,
    40.066405
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",7,"kibana_sample_data_logs","kibana_sample_data_logs","58.248.231.197","win 8","win 8","3,221,225,472","58.248.231.197 - - [2018-07-25T07:48:27.153Z] ""GET /styles/pretty-layout.css HTTP/1.1"" 200 7544 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","58.248.231.197 - - [2018-07-25T07:48:27.153Z] ""GET /styles/pretty-layout.css HTTP/1.1"" 200 7544 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://facebook.com/success/nicholas-patrick","/styles/pretty-layout.css","/styles/pretty-layout.css",200,200,"success, login","success, login","Jun 28, 2023 @ 03:48:27.153","https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","Jun 28, 2023 @ 03:48:27.153"
"Jun 28, 2023 @ 03:46:20.636","kK94F4kB_MXBIRPNESaa","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","5,696","236.132.209.242","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -80.39142556,
    40.77248083
  ],
  ""type"": ""Point""
}",ID,US,"US:ID","www.elastic.co","www.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","236.132.209.242","win 8","win 8","7,516,192,768","236.132.209.242 - - [2018-07-25T07:46:20.636Z] ""GET /apm HTTP/1.1"" 200 5696 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","236.132.209.242 - - [2018-07-25T07:46:20.636Z] ""GET /apm HTTP/1.1"" 200 5696 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://facebook.com/success/randolph-bresnik","/apm","/apm",200,200,"success, info","success, info","Jun 28, 2023 @ 03:46:20.636","https://www.elastic.co/downloads/apm","https://www.elastic.co/downloads/apm","Jun 28, 2023 @ 03:46:20.636"
"Jun 28, 2023 @ 03:45:11.447","nq94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",402,"197.207.29.94","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -84.380235,
    35.54537222
  ],
  ""type"": ""Point""
}",PL,US,"US:PL","www.elastic.co","www.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","197.207.29.94","win 8","win 8","7,516,192,768","197.207.29.94 - - [2018-07-25T07:45:11.447Z] ""GET /security-analytics HTTP/1.1"" 200 402 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","197.207.29.94 - - [2018-07-25T07:45:11.447Z] ""GET /security-analytics HTTP/1.1"" 200 402 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://www.elastic-elastic-elastic.com/success/alexander-kaleri","/security-analytics","/security-analytics",200,200,"warning, info","warning, info","Jun 28, 2023 @ 03:45:11.447","https://www.elastic.co/solutions/security-analytics","https://www.elastic.co/solutions/security-analytics","Jun 28, 2023 @ 03:45:11.447"
"Jun 28, 2023 @ 03:44:25.465","Fa94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","6,119","254.87.85.141","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -85.65191556,
    36.72978
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","www.elastic.co","www.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","254.87.85.141",osx,osx,"8,589,934,592","254.87.85.141 - - [2018-07-25T07:44:25.465Z] ""GET / HTTP/1.1"" 200 6119 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","254.87.85.141 - - [2018-07-25T07:44:25.465Z] ""GET / HTTP/1.1"" 200 6119 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://facebook.com/success/aleksandr-ivanchenkov","/","/",200,200,"success, security","success, security","Jun 28, 2023 @ 03:44:25.465","https://www.elastic.co/downloads","https://www.elastic.co/downloads","Jun 28, 2023 @ 03:44:25.465"
"Jun 28, 2023 @ 03:41:11.237","Oq94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1",732,"31.238.71.24","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -95.47966667,
    36.29441667
  ],
  ""type"": ""Point""
}",JP,US,"US:JP","www.elastic.co","www.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","31.238.71.24",ios,ios,"9,663,676,416","31.238.71.24 - - [2018-07-25T07:41:11.237Z] ""GET / HTTP/1.1"" 200 732 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","31.238.71.24 - - [2018-07-25T07:41:11.237Z] ""GET / HTTP/1.1"" 200 732 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://twitter.com/success/sergey-volkov","/","/",200,200,"success, info","success, info","Jun 28, 2023 @ 03:41:11.237","https://www.elastic.co/products","https://www.elastic.co/products","Jun 28, 2023 @ 03:41:11.237"
"Jun 28, 2023 @ 03:24:38.903","ea94F4kB_MXBIRPNESaa","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","7,382","105.227.4.182","sample_web_logs",deb,deb,"{
  ""coordinates"": [
    -99.32134,
    43.76612222
  ],
  ""type"": ""Point""
}",NG,US,"US:NG","artifacts.elastic.co","artifacts.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","105.227.4.182","win 7","win 7","10,737,418,240","105.227.4.182 - - [2018-07-25T07:24:38.903Z] ""GET /apm-server/apm-server-6.3.2-amd64.deb HTTP/1.1"" 200 7382 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","105.227.4.182 - - [2018-07-25T07:24:38.903Z] ""GET /apm-server/apm-server-6.3.2-amd64.deb HTTP/1.1"" 200 7382 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","http://twitter.com/error/david-leestma","/apm-server/apm-server-6.3.2-amd64.deb","/apm-server/apm-server-6.3.2-amd64.deb",200,200,"success, login","success, login","Jun 28, 2023 @ 03:24:38.903","https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","Jun 28, 2023 @ 03:24:38.903"
"Jun 28, 2023 @ 03:18:48.133","2a94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","8,792","201.146.165.145","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -80.84978306,
    27.26282306
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","artifacts.elastic.co","artifacts.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","201.146.165.145","win 7","win 7","12,884,901,888","201.146.165.145 - - [2018-07-25T07:18:48.133Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 8792 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","201.146.165.145 - - [2018-07-25T07:18:48.133Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 8792 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://facebook.com/success/robert-thirsk","/elasticsearch/elasticsearch-6.3.2.tar.gz","/elasticsearch/elasticsearch-6.3.2.tar.gz",200,200,"warning, info","warning, info","Jun 28, 2023 @ 03:18:48.133","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","Jun 28, 2023 @ 03:18:48.133"
"Jun 28, 2023 @ 03:12:26.189","Q694F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","8,510","148.129.52.0","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -88.41265222,
    38.37863306
  ],
  ""type"": ""Point""
}",BR,US,"US:BR","www.elastic.co","www.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","148.129.52.0","win 8","win 8","18,253,611,008","148.129.52.0 - - [2018-07-25T07:12:26.189Z] ""GET /beats/filebeat HTTP/1.1"" 200 8510 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","148.129.52.0 - - [2018-07-25T07:12:26.189Z] ""GET /beats/filebeat HTTP/1.1"" 200 8510 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://twitter.com/success/donn-f-eisele","/beats/filebeat","/beats/filebeat",200,200,"success, info","success, info","Jun 28, 2023 @ 03:12:26.189","https://www.elastic.co/downloads/beats/filebeat","https://www.elastic.co/downloads/beats/filebeat","Jun 28, 2023 @ 03:12:26.189"
"Jun 28, 2023 @ 03:11:43.976","p694F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","8,844","6.63.231.192","sample_web_logs",zip,zip,"{
  ""coordinates"": [
    -112.1454725,
    37.70637111
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","artifacts.elastic.co","artifacts.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","6.63.231.192","win 8","win 8","15,032,385,536","6.63.231.192 - - [2018-07-25T07:11:43.976Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 8844 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","6.63.231.192 - - [2018-07-25T07:11:43.976Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 8844 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://facebook.com/success/richard-mullane","/elasticsearch/elasticsearch-6.3.2.zip","/elasticsearch/elasticsearch-6.3.2.zip",200,200,"success, info","success, info","Jun 28, 2023 @ 03:11:43.976","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","Jun 28, 2023 @ 03:11:43.976"
"Jun 28, 2023 @ 03:03:50.607","7K94F4kB_MXBIRPNESab","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","4,452","173.16.252.222","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -105.895685,
    33.64886139
  ],
  ""type"": ""Point""
}",SY,US,"US:SY","artifacts.elastic.co","artifacts.elastic.co",7,"kibana_sample_data_logs","kibana_sample_data_logs","173.16.252.222","win 7","win 7","18,253,611,008","173.16.252.222 - - [2018-07-25T07:03:50.607Z] ""GET /kibana/kibana-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 4452 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","173.16.252.222 - - [2018-07-25T07:03:50.607Z] ""GET /kibana/kibana-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 4452 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","http://www.elastic-elastic-elastic.com/success/andrew-j-feustel","/kibana/kibana-6.3.2-linux-x86_64.tar.gz","/kibana/kibana-6.3.2-linux-x86_64.tar.gz",200,200,"success, info","success, info","Jun 28, 2023 @ 03:03:50.607","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","Jun 28, 2023 @ 03:03:50.607"
"Jun 28, 2023 @ 02:58:32.211","Hq94F4kB_MXBIRPNESeb","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","8,235","253.98.45.188","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -79.86036167,
    41.37787361
  ],
  ""type"": ""Point""
}",IR,US,"US:IR","artifacts.elastic.co","artifacts.elastic.co",6,"kibana_sample_data_logs","kibana_sample_data_logs","253.98.45.188","win 7","win 7","8,589,934,592","253.98.45.188 - - [2018-07-25T06:58:32.211Z] ""GET /kibana/kibana-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 8235 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","253.98.45.188 - - [2018-07-25T06:58:32.211Z] ""GET /kibana/kibana-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 8235 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","http://www.elastic-elastic-elastic.com/warning/henry-hartsfield","/kibana/kibana-6.3.2-linux-x86_64.tar.gz","/kibana/kibana-6.3.2-linux-x86_64.tar.gz",200,200,"success, info","success, info","Jun 28, 2023 @ 02:58:32.211","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","Jun 28, 2023 @ 02:58:32.211"
